"x" "y" "pop"
352997.21045 6790141.35 7
352997.44045 6789867.8 5
352997.53045 6789876.21 1.5
352997.57045 6790348.41 3
352997.65045 6792405.76 2
352997.92045 6787688.61 2
352997.92045 6791072.33 13
352998.35045 6789681.23 5
352998.46045 6789902.81 4
352998.50045 6787297.36 4
352998.76045 6792390.31 4
352998.77045 6787765.37 2
352998.94045 6787624.85 1
352999.07045 6790483.96 6
352999.27045 6790279.28 5
352999.34045 6790087.32 5
352999.78045 6789727.82 5
352999.80045 6791908.04 7
353000.03045 6791487.77 1
353000.12045 6791555.71 4
353000.37045 6787286.33 4
353000.65045 6789406.05 2
353000.66045 6789751.2 6
353001.07045 6787636.36 1
353001.07045 6789360.24 5
353001.47045 6790640.23 19
353001.73045 6789170.36 4
353001.82045 6791124.23 7
353001.94045 6789253.38 5
353002.84045 6790582.25 3
353002.98045 6787524.93 2
353003.12045 6790244.21 2
353003.61045 6789698.1 2
353003.75045 6789287.8 3
353003.83045 6789834.33 1
353003.84045 6791504.21 2
353004.16045 6789324.5 2
353004.32045 6788786.35 182
353004.67045 6787712.53 1
353004.94045 6792177.11 94.5
353005.13045 6790386.28 5
353005.19045 6791521.06 2
353005.24045 6790398.57 4
353005.56045 6790374.92 1
353005.59045 6790606.94 2
353005.62045 6791538.62 2
353005.66045 6790365.15 4
353005.70045 6787971.47 22
353005.93045 6790356.97 2
353006.07045 6787545.16 4
353006.21045 6790274.54 1
353006.47045 6787404.55 3
353006.80045 6787553.91 4
353006.92045 6787897.83 1
353006.99045 6789234.16 1
353007.03045 6789317.65 2
353007.08045 6790854.93 20
353007.60045 6787190.77 5
353007.66045 6789156.57 29
353007.78045 6789768.5 5
353007.90045 6789712.04 5
353008.03045 6790875.37 9
353008.64045 6789724.435 4
353008.72045 6789270.26 3
353008.74045 6790559.82 2
353008.75045 6792520.58 3
353009.14045 6790476.61 5
353009.23045 6788558.45 16
353009.40045 6787699.11 3
353009.52045 6790061.52 1
353010.59045 6787773.12 4
353010.79045 6789638.87 1
353010.81045 6788554.76 3
353010.89045 6787648.68 4
353010.91045 6789310.64 5
353011.61045 6789365.43 4
353011.72045 6786089.5 31
353012.12045 6789351.29 2
353012.16045 6790412.3 3
353012.51045 6789608.26 6
353012.70045 6787942.89 2
353012.86045 6787577.22 3
353012.87045 6787264.02 2
353013.72045 6791730.86 67
353013.95045 6790447.99 2
353014.04045 6790249.48 2
353014.09045 6789290.51 1
353014.29045 6787717.12 1
353014.32045 6790626.87 3
353014.64045 6791115.95 2
353014.81045 6789684.32 5
353015.10045 6787228.29 5
353015.26045 6790262.23 6
353015.35045 6790336.5 5
353015.54045 6788559.89 2
353015.70045 6787686.31 3
353016.00045 6789324.94 1
353016.22045 6790140.67 3
353016.40045 6787520.71 2
353016.45045 6787899.55 2
353017.43045 6789244.25 3
353018.03045 6791823.87 69.5
353018.25045 6785418.35 3
353018.25045 6787157.85 27
353018.42045 6787185.31 5
353018.65045 6789261.8 1
353018.81045 6790084.41 3
353019.02045 6790328.58 4
353019.04045 6787412.31 1
353019.68045 6787386.39 21
353019.69045 6790594.09 4
353020.36045 6790029.68 1
353020.52045 6790720.18 2
353020.56045 6789293.92 1
353020.57045 6787505.27 4
353020.67045 6792436.9 2
353020.76045 6790172.82 29
353020.79045 6790471.8 2
353020.90045 6790023.43 1
353021.01045 6790404.05 3
353021.11045 6786214.57 25
353021.21045 6787709.71 2
353021.36045 6789285.14 2
353021.44045 6787543.14 3
353021.57045 6790611.3 5
353021.90045 6790376.8 3
353021.99045 6789602.83 4
353022.17045 6790051.71 2
353022.20045 6787606.67 3
353022.27045 6787093.44 28
353022.47045 6787775.74 1
353022.74045 6787867.33 2
353022.76045 6789767.46 5
353022.99045 6787944.15 1
353023.46045 6792520.02 2
353023.47045 6790767.39 64
353024.03045 6789988.22 4
353024.04045 6789361.7 5
353024.05045 6786369.62 44
353024.25045 6790317.77 6
353024.35045 6787491.62 5
353024.54045 6791110.28 4
353024.67045 6786926.57 17.5
353024.69045 6787856.28 4
353024.80045 6789330.61 2
353024.85045 6787614.77 4
353025.02045 6789154.69 30
353025.29045 6787845.58 1
353025.97045 6787904.01 1
353025.98045 6787596.13 4
353026.12045 6789805.84 8
353026.19045 6790069.99 5
353026.22045 6790525.49 4
353026.24045 6787483.07 1
353026.44045 6787277.63 8
353026.49045 6790305.51 2
353026.73378 6790907.3167 1
353027.17045 6790021.98 1
353027.19045 6787459.58 1
353027.19045 6792491.61 2
353027.21045 6789300.43 2
353027.43045 6791059.1 2
353027.51045 6787883.13 4
353027.54045 6786342.33 66
353027.68045 6790609.46 4
353027.77045 6791692.16 120
353027.80045 6789284.93 4
353028.04045 6787578.67 2
353028.73045 6789321.24 1
353028.78045 6787474.51 4
353028.78045 6790710.43 2
353028.80045 6790956.95 103
353029.15045 6790036.9 6
353029.59045 6788544.56 7
353030.78045 6789410.58 1
353031.20045 6789818.85 3
353031.27045 6788953.82 5
353031.39045 6787712.55 4
353031.69045 6787590.75 2
353031.70045 6789635.59 6
353031.73045 6787536.21 4
353032.00045 6787803.62 2
353032.06045 6789315.55 1
353032.42045 6787823.22 2
353032.62045 6790049.16 1
353032.68045 6791106.49 4
353032.74045 6789372.87 4
353032.76045 6787945.43 3
353032.77045 6790521.6 1
353032.91045 6789686.55 4
353033.00045 6788996.73 5
353033.25045 6790463.44 5
353033.51045 6787303.9 24
353033.51045 6787757.87 2
353033.53045 6788985.81 3
353033.59045 6787224.65 2
353034.09045 6789764.4 2
353034.61045 6787524.54 1
353034.80045 6787515.23 5
353034.80045 6790346.55 1
353035.06045 6787184.47 3
353035.23045 6790282.86 15
353035.30045 6792481.44 2
353035.37045 6787723.25 2
353035.74045 6789012.6 3
353035.80045 6786199.41 37
353035.81045 6787546.93 3
353036.07045 6788048.78 116
353036.20045 6787904.9 1
353036.25045 6789257.58 2
353036.41045 6792519.13 5
353036.48045 6792500.42 2
353036.64045 6789308.17 2
353036.71045 6790195.54 3
353036.77045 6788393.72 236
353036.81045 6792113.16 94
353036.93045 6789334.62 1
353037.29045 6790213.11 5
353037.41045 6790062.91 2
353037.43045 6789246.5 2
353037.47045 6789231.29 5
353037.86045 6790704.81 4
353038.01045 6787504.41 2
353038.02045 6790131.74 5
353038.70045 6792367.63 2
353039.07045 6789288.55 11
353039.39045 6790386.08 2
353039.41045 6788937.52 3
353039.53045 6789269.45 4
353039.60045 6787735.39 1
353040.07045 6789719.85 4
353040.35045 6787467.87 2
353040.35045 6789748.36 5
353040.38045 6787489.85 4
353040.47045 6787124.38 19
353040.52045 6789685.7 4
353040.61045 6791055.68 4
353040.67045 6789167.68 3
353041.04045 6789839.12 3
353041.09045 6790517.01 1
353041.12045 6789298.59 4
353041.26045 6787813.39 1
353041.37045 6789702.73 2
353041.83045 6787301.95 22
353041.86045 6787615.6 1.5
353042.02045 6790621.81 1
353042.74045 6787872.43 2
353043.27045 6787945.13 3
353043.90045 6788952.78 4
353043.92045 6789603.64 21
353044.45045 6789369.01 3
353044.46045 6787824.27 1
353044.59045 6789355.98 1
353045.02045 6789345.95 2
353045.14045 6789063.83 2
353045.21045 6792375.43 3
353045.29045 6787183.87 5
353045.57045 6789025 3
353045.64045 6790106.87 4
353045.70045 6787904.97 2
353046.02045 6789817.45 3
353046.05045 6789330.58 5
353046.10045 6789974.74 2
353046.28045 6790075.93 2
353046.29045 6788993.6 2
353046.43045 6790317.89 1
353046.54045 6789769.78 2
353046.56045 6789322.78 6
353046.78045 6790690.51 1
353046.84045 6790396.77 4
353046.89045 6787595.89 4
353047.16045 6789952.65 4
353047.27045 6789192.14 10
353047.55045 6790333.86 1
353047.61045 6787252.7 8
353047.70045 6787626.17 3
353047.91045 6789031.19 2
353048.82045 6790552.49 2
353049.18045 6786642.9 241
353049.55045 6789859.79 2
353049.62045 6786548.94 95
353049.63045 6790512.42 2
353049.83045 6787976.82 27
353050.06045 6789760.07 2
353050.66045 6788339.29 68
353050.69045 6792525.84 2
353050.96045 6787637.8 2
353051.09045 6790528.7 2
353051.36045 6789686.53 4
353051.43045 6790407.07 2
353052.40045 6790601.73 3.5
353052.64045 6789148.99 1
353052.69045 6792449.28 135.5
353052.72045 6790536.99 3
353052.76045 6789038.76 1
353053.05045 6787945.98 4
353053.45045 6787872.58 4
353053.75045 6789052.07 7
353054.11045 6787220.39 2
353054.43045 6787183.71 5
353054.85045 6791049.08 2
353054.93045 6787794.45 2
353055.00045 6786224.74 28
353055.14045 6789673.74 1
353055.42045 6790582.66 2
353055.53045 6788993.25 1
353055.53045 6789733.13 5
353055.63045 6791087.19 1
353056.00045 6787905.83 3
353056.16045 6790681.44 7
353056.28045 6789769.91 2
353056.41045 6789406.95 8
353056.42045 6789832.89 2
353056.45045 6790502.07 1
353056.59045 6787725.61 2
353056.89045 6787690.35 3
353056.96045 6790605.38 2
353057.11045 6787556.14 1
353057.31045 6787598.78 2
353057.33045 6789842.9 3
353057.40045 6787657.12 1
353057.86045 6790423.43 4
353057.96045 6790356.14 1
353058.64045 6790181.43 4
353058.85045 6789985.01 2
353058.99045 6787667.55 3
353059.01045 6789643.75 2
353059.04045 6792422.53 2
353059.28045 6789062.48 5
353059.33045 6790281.16 2
353059.71045 6790571.44 4
353060.10045 6788923.56 1
353060.25045 6787617.87 3
353060.32045 6789904.01 86
353060.43045 6789969 5
353060.56045 6788951.61 6
353060.71045 6787815.82 3
353060.89045 6792390.14 2
353061.49045 6787706.3 1
353062.01045 6792461.42 69.5
353062.05045 6792406.59 2
353062.18045 6791983.03 100.5
353062.22045 6787155.55 24
353062.34045 6788902.16 4
353062.58045 6791028.27 26.5
353062.95045 6787676 2
353063.14045 6789022.85 1
353063.15045 6787875.85 2
353063.16045 6786404.49 68
353063.27045 6787947.41 2
353063.56045 6787183.53 5
353063.66045 6787713.91 2
353063.72045 6790672.45 2
353063.73045 6787633.56 1
353063.86045 6787696.71 3
353064.07045 6790319.16 5
353064.19045 6787767.87 3
353064.59045 6790596.26 2
353064.61045 6787590.48 2
353064.77045 6792221.54 53
353064.88045 6789817.54 2
353064.96045 6790446.43 5
353065.18045 6789777.59 2
353065.25045 6787657.5 1
353065.54045 6787602.47 2
353065.74045 6787906.56 3
353066.04045 6791012.09 4
353066.47045 6787556.38 2
353066.65045 6787645.67 2
353066.65045 6788993.3 5
353066.70045 6790121.9 3
353066.88045 6789369.24 8
353067.36045 6789324.98 4
353067.38045 6790287.57 2
353067.41045 6787544.75 4
353067.90045 6791295.04 2
353067.94045 6792525.92 2
353068.01045 6789340.45 3
353068.68045 6790667.16 3
353068.70045 6786292.18 119
353068.71045 6787217.92 4
353068.80045 6790470.42 4
353068.87045 6788698.47 281.5
353068.96045 6789047.03 2
353068.97045 6790002.01 1
353069.09045 6789967.14 1
353069.71045 6789245.87 1
353069.92045 6791306.6 4
353070.12045 6787705.1 2
353070.30045 6790585.72 1
353070.39045 6790019.02 2
353070.90045 6791337.93 3
353071.10045 6790476.97 6
353071.21045 6789233.45 3
353071.42045 6791316.24 2
353071.77045 6787528.1 4
353071.78045 6787537.68 2
353072.31045 6787510.64 4
353072.68045 6787665.05 4
353072.75045 6789304.12 1
353072.89045 6787807.73 2
353073.11045 6787873.3 1
353073.24045 6789635.04 5
353074.20045 6790027.18 4
353074.25045 6790485.6 1
353074.46045 6789333.15 4
353074.60045 6789179.55 6
353074.77045 6789192.66 4
353075.43045 6790393.36 1
353075.55045 6791254.02 2
353075.63045 6789955.1 4
353075.73045 6787690.22 4
353075.83045 6789161.79 7
353075.88045 6787674.66 1
353075.89045 6787588.09 2
353076.02045 6789978.38 1
353076.14045 6789679.1 4
353076.31045 6787551.61 3
353076.64045 6789276.52 4
353077.20045 6787902.44 1
353077.93045 6792329.87 64
353077.95045 6790037.92 2
353078.13045 6790136.24 6
353078.45045 6789963.78 3
353078.64045 6790412.13 6
353078.87045 6787501.74 5
353079.35045 6790116.36 3
353079.35045 6790494.02 2
353079.39045 6787542.18 2
353079.47045 6786599.15 225
353079.69045 6789247.9 2
353079.80045 6789316.85 2
353079.81045 6787560.9 1
353079.92045 6790663.16 4
353079.95045 6789297.06 3
353079.98045 6789269.74 2.5
353080.05045 6787802.8 4
353080.38045 6790012.83 2
353080.93045 6789615.45 1
353081.10045 6789263.12 2
353081.20045 6789255.89 3
353081.37045 6787253.04 22
353081.41045 6789370.94 10
353082.18045 6790501.09 1
353082.19045 6791077.89 7
353082.95045 6787874.45 2
353083.00045 6788994.32 2
353083.29045 6790645.97 3
353083.30045 6789681.06 6
353083.33045 6787183.11 1
353083.89045 6789346.37 15
353084.44045 6790022.41 2
353084.46045 6790329.31 1
353084.48045 6790184.81 2
353084.56045 6787216.15 2
353084.91045 6791251.43 2
353085.36045 6789632.42 3
353085.66045 6786979.19 2
353086.65045 6786765.97 206
353086.89045 6787810.67 1
353086.89045 6789281.94 2
353087.15045 6792524.47 2
353087.23045 6790401.41 1
353087.42045 6789776.84 5
353087.56045 6789044.81 10
353087.64045 6790516.86 2
353087.68045 6787680.51 2
353088.04045 6789289.52 6
353088.35045 6790248.74 1
353088.35045 6791356.52 3
353089.18045 6790114.39 2
353089.56045 6790238.49 2
353089.85045 6790525.91 6
353089.94045 6790056.63 4
353090.14045 6789210.09 6
353090.73045 6789678.16 8
353090.75045 6786996 4
353090.75045 6788023.46 3
353090.76045 6791397.82 2
353090.84045 6789764.7 15
353090.87045 6789719.46 2
353090.87045 6791366.6 3
353090.95045 6786516.64 89
353090.98045 6790383.78 5
353091.21045 6790506 3
353091.25045 6789057.28 3
353091.28045 6791873.26 93
353091.35045 6789240.31 6
353091.54045 6787949.35 2
353091.66045 6790536.77 3
353091.98045 6787502.05 2
353092.18045 6787876.13 2
353092.33045 6789227.4 6
353092.44045 6789196.43 4
353093.77045 6791376.46 1
353094.27045 6791250.08 4
353094.67045 6789805.08 5
353095.23045 6788064.18 56
353095.31045 6787808.56 3
353095.51045 6787182.6 2
353095.57045 6786191.45 50
353095.80045 6790372.12 2
353095.81045 6790633.68 2
353095.82045 6789695.33 2
353096.05045 6789707.21 2
353096.17045 6791386.41 1
353096.25045 6787353.88 92
353096.56045 6787118.97 2
353096.68045 6787338.72 1
353096.72045 6792254.67 108
353096.77045 6787763.74 5
353096.78045 6789621.61 3
353096.99045 6789254.74 1
353097.21045 6787979.46 5
353097.65045 6790334.69 1
353098.39045 6789378.12 1
353098.85045 6787909.42 1
353099.05045 6790123 2
353099.29045 6792161.17 84
353099.31045 6787307.24 1
353099.33045 6787217.89 3
353099.55045 6790247.69 1
353099.93045 6791430.46 3
353100.29045 6789056.56 33
353100.31045 6790362.32 4
353100.33045 6787941.49 5
353100.79045 6787919.79 1
353101.30045 6791334.4 2
353101.77045 6787730.39 10
353101.90045 6789008.04 3
353102.01045 6789903.27 2
353102.13045 6787333.29 1
353102.35045 6787449.87 87
353102.72045 6789430.99 32
353102.88045 6791441.67 4
353103.29045 6792524.82 3
353103.54045 6787323.89 2
353103.62045 6789745.07 2
353103.95045 6787768.47 2
353104.05045 6787173.01 4
353104.05045 6790889.54 167
353104.28045 6791394.04 2
353104.33045 6787877.46 1
353104.47045 6790604.81 24.5
353104.84045 6787655.49 2
353105.05045 6789734.36 2
353105.06045 6789145.64 63
353105.41045 6787160.11 2
353105.50045 6789678.89 3
353105.94045 6791455.31 2
353106.30045 6787820.37 5
353106.34045 6789768.32 6
353106.35045 6787616.65 1
353106.47045 6787182.11 1
353106.53045 6790340.32 4
353106.58045 6787644.1 2
353106.63045 6790103.74 5
353106.87045 6789727.56 1
353106.91045 6787628.32 1
353107.27045 6787148.24 1
353108.22045 6790240.5 3
353108.31045 6790258.17 5
353108.34045 6787635.96 2
353108.45045 6789966.47 5
353108.94045 6789272.67 3
353109.57045 6789886.53 5
353109.68045 6790546.44 2
353109.79045 6789310.33 2
353110.10045 6787770.51 5
353110.10045 6787960.59 4
353110.52045 6787004.33 2
353111.52045 6787598.62 2.5
353111.54045 6791028.29 15
353111.87045 6787137.54 5
353111.87045 6787282.48 3
353112.00045 6789007.54 4
353112.59045 6789802.53 6
353112.96045 6789833.98 2
353112.96045 6789954.76 2
353113.46045 6789857.96 5
353114.34045 6790237.24 2
353114.54045 6789301.14 8
353114.55045 6789608.9 6
353114.72045 6788012.83 13
353114.76045 6787816.73 3
353115.10045 6787876.67 3
353115.36045 6787587.99 5
353115.46045 6786417.9 116
353115.63045 6789288.18 14
353115.63045 6791390.86 1
353115.70045 6789879.36 1
353115.73045 6789760.99 4
353116.00045 6787646.05 4
353116.23045 6789904.71 5
353116.34045 6789206.23 2
353116.36045 6789677.54 3
353116.93045 6787563.81 3
353117.12045 6790929.57 16
353117.13045 6789869.79 2
353117.57045 6789054.84 4
353117.64045 6787577.71 2
353117.81045 6787554.14 2
353118.14045 6792422.86 39
353118.18045 6787766.11 5
353118.26045 6789325 2
353118.29045 6791287.87 1
353118.31045 6787535.61 1
353118.67045 6787544.48 2
353118.68045 6789366.15 4.5
353119.03045 6787512.72 1
353119.40045 6789316.72 6
353119.71045 6790361.83 4
353119.85045 6787315.67 1
353120.00045 6789241.05 2
353120.16045 6787963.22 2
353120.45045 6787710.77 5
353120.54045 6789692.33 1
353120.68045 6789232.91 5
353120.85045 6787327.85 3
353121.20045 6790234.24 2
353121.40045 6787001.26 1
353121.52045 6790169.82 2
353121.93045 6787790.44 2
353122.06045 6790638.58 5
353122.16045 6787929.38 4
353122.30045 6787633.27 4
353123.05045 6789198.92 4
353123.23045 6789765.97 1
353123.29045 6787802.61 2
353123.43045 6787506.94 1
353123.71045 6789756.67 4
353123.76045 6792502.93 2
353123.98045 6791298.62 2
353124.00045 6787888.51 1
353124.02045 6789007.2 2
353124.22045 6793521.54 2
353124.25045 6788018.14 2
353124.34045 6791342.83 1
353124.36045 6789720.29 5
353124.68045 6787908.58 1
353124.94045 6791308.59 2
353125.39045 6787622.54 2
353125.42045 6789709.07 3
353125.78045 6787856.45 1
353126.28045 6789904.39 3
353126.68045 6786562.65 191
353126.69045 6787710.2 5
353126.69045 6791241.08 9
353127.15045 6787768.7 5
353127.33045 6789952.79 5
353127.63045 6792492.02 3.5
353127.70045 6790151.6 1
353127.84045 6786993.27 2
353127.93045 6789680 3
353127.95045 6790190.23 51
353128.46045 6789054.75 2
353128.48045 6788448.25 2
353128.97045 6789971.36 2
353129.03045 6787874.92 2
353129.31045 6789814.18 3
353129.40045 6789671.35 3
353129.54045 6787281.65 4
353129.66045 6787614.28 5
353130.09045 6787899.67 1
353130.48045 6792349.7 26
353130.52045 6790230.07 6
353130.84045 6787944.07 2.5
353130.97045 6787920.66 4
353131.15045 6789762.62 1
353131.18045 6790351.45 6
353131.46045 6789733.31 1
353132.03045 6787970.76 2
353132.45045 6788427.73 4
353132.53045 6787720.05 6
353133.68045 6789985.69 5
353133.73045 6790492.97 107
353133.75045 6792379.28 44
353134.02045 6789006.86 18
353134.22045 6789171.87 14
353134.29045 6791319.64 3
353134.44045 6786975.71 1
353134.52045 6787956.12 7
353134.60045 6786729.3 218
353134.76045 6786967.03 3
353134.77045 6789222.05 1
353134.79045 6790096.51 5
353135.12045 6786988.4 4
353135.14045 6790000.66 4
353135.15045 6787604.54 1
353135.18045 6791422.93 2
353135.41045 6786928.01 1
353135.47045 6788018.28 2
353135.47045 6790582.07 5
353135.81045 6791340.01 2
353135.82045 6786958.58 4
353135.86045 6787812.84 1
353136.11045 6790301.25 1
353136.36045 6786948.6 4
353136.56045 6790287.81 27
353136.89045 6786937.58 4
353137.12045 6790595.51 2
353137.43045 6790916.55 18
353137.81045 6791328.55 4
353138.13045 6789275.53 6
353138.65045 6789835.25 3
353138.76045 6792486.61 1
353139.30045 6789951.15 3
353139.31045 6786920.01 1
353139.50045 6789856.86 1
353139.53045 6789845.09 2
353139.71045 6790012.45 4
353140.06045 6787702.98 11
353140.20045 6789869.43 2
353140.36045 6789052.95 3
353140.90045 6786899.62 2
353140.91045 6786910.91 4
353141.19045 6786879.75 5
353141.28045 6790163.49 5
353141.86045 6786870.11 1
353141.91045 6790112.61 2
353142.05045 6790045.99 22
353142.07045 6787832.37 2
353142.07045 6790033.44 4
353142.11045 6787765.05 1
353142.22045 6790023.27 3
353142.73045 6790648.48 13
353142.76045 6787595.21 4
353142.82045 6789799.53 3
353143.03045 6790574.88 2
353143.54045 6787724.41 1
353144.30045 6787856.65 1
353144.50045 6788450.79 4
